Auto_id,post_id,eps,title,metadata,genres,year,image,quality,movie_type,url
1618,103404,19,Two and a Half Men – Season 5,"TMDb: 6.4|2007|30,21,17 min",Comedy|Drama|Hollywood,2007,https://image.tmdb.org/t/p/w185/2wqGeB6VG09kOw7VPYF26PTA9VR.jpg,,series,https://yomovies.date/series/two-and-a-half-men-season-5/
1617,103409,4,Deadwater Fell – Season 1,TMDb: 6|2020|60 min,Crime|Drama|Hollywood,2020,https://image.tmdb.org/t/p/w185/zyLTCQHh0nd5PEOPyEFUomz68BF.jpg,,series,https://yomovies.date/series/deadwater-fell-season-1/
1616,103410,13,Mr. Robot – Season 4,TMDb: 8|2019|43 min,Crime|Drama|Hollywood|Thriller,2019,https://image.tmdb.org/t/p/w185/oKIBhzZzDX07SoE2bOLhq2EE8rf.jpg,,series,https://yomovies.date/series/mr-robot-season-4/
1615,103406,10,Wisting – Season 1,TMDb: 8|2019|45 min,Crime|Drama|Hollywood,2019,https://image.tmdb.org/t/p/w185/1Pko7dNopvKEyfPDLAwDuPAcc4Q.jpg,,series,https://yomovies.date/series/wisting-season-1/
1614,103407,6,Ragnarok – Season 1,TMDb: 8.6|2020|N/A,Action|Action & Adventure|Adventure|Drama|Fantasy,2020,https://image.tmdb.org/t/p/w185/3mBZwTEuN2CejVTeZqVfy2Kx5dY.jpg,,series,https://yomovies.date/series/ragnarok-season-1/
1613,104523,8,The Protector – Season 2,TMDb: 6.6|2019|45 min,Action|Action & Adventure|Adventure|Drama|Fantasy|Hollywood,2019,https://image.tmdb.org/t/p/w185/trzuyyguJMHycw8jQxC9eucTlb3.jpg,,series,https://yomovies.date/series/the-protector-season-2/
1612,104524,10,The Protector – Season 1,TMDb: 6.6|2018|45 min,Action|Action & Adventure|Adventure|Drama|Fantasy|Hollywood,2018,https://image.tmdb.org/t/p/w185/iuYbzyhCWs8LXDUyu5A7SfQYKZM.jpg,,series,https://yomovies.date/series/the-protector-season-1/
1611,104525,15,Money Heist – Season 1,"TMDb: 8.2|2017|70,47 min",Action|Crime|Drama|Hollywood|Mystery,2017,https://image.tmdb.org/t/p/w185/jAGeeCuAh4Id4p78BOYsSFXLrC8.jpg,,series,https://yomovies.date/series/money-heist-season-1/
1610,104526,9,Money Heist – Season 2,"TMDb: 8.2|2017|70,47 min",Action|Crime|Drama|Hollywood|Mystery,2017,https://image.tmdb.org/t/p/w185/bp2MEZT8dsl33ULA8RA1IK6ZbZ.jpg,,series,https://yomovies.date/series/money-heist-season-2/
1609,104527,8,Money Heist – Season 3,"TMDb: 8.2|2019|70,47 min",Action|Crime|Drama|Hollywood|Mystery,2019,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fYkyF19UJdpSCMRwcQyoryBlnU3.jpg,,series,https://yomovies.date/series/money-heist-season-3/
1608,104529,8,Diablero – Season 1,TMDb: 7.1|2018|38 min,Drama|Hollywood|Horror|Mystery|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w185/gi955avqiP9bkVZ9o4ngqG6Q84d.jpg,,series,https://yomovies.date/series/diablero-season-1/
1607,104530,6,Diablero – Season 2,TMDb: 7.1|2020|38 min,Drama|Hollywood|Horror|Mystery|Sci-Fi & Fantasy,2020,https://image.tmdb.org/t/p/w185/wPrwtGCeQ2ueB2CuQwCKnbZqYav.jpg,,series,https://yomovies.date/series/diablero-season-2/
1606,104770,10,Locke & Key – Season 1,TMDb: 8.6|2020|56 min,Action|Action & Adventure|Adventure|Drama|Fantasy|Hollywood|Horror|Sci-Fi & Fantasy,2020,https://image.tmdb.org/t/p/w185/lKhF0QX724VS2QqBzSZ4KJif3Ny.jpg,,series,https://yomovies.date/series/locke-key-season-1/
1605,104771,7,Mrs. Fletcher – Season 1,TMDb: 7.9|2019|30 min,Comedy|Drama|Family|Hollywood,2019,https://image.tmdb.org/t/p/w185/8FVRHydZgQ09S4ANvhy1dQyI7A4.jpg,,series,https://yomovies.date/series/mrs-fletcher-season-1/
1604,104772,10,Narcos: Mexico – Season 2,TMDb: 8.3|2020|50 min,Crime|Drama|Hollywood,2020,https://image.tmdb.org/t/p/w185/gQQGxVhdBvT2l7G1Zz6JYSCmL6q.jpg,,series,https://yomovies.date/series/narcos-mexico-season-2/
1603,104358,16,Supernatural – Season 3,TMDb: 7.6|2007|45 min,Drama|Mystery|Sci-Fi & Fantasy,2007,https://image.tmdb.org/t/p/w185/owiz98MIJInep0eOd4io97p69UO.jpg,,series,https://yomovies.date/series/supernatural-season-3/
1602,138138,22,Supernatural – Season 4,TMDb: 7.6|2008|45 min,Drama|Mystery|Sci-Fi & Fantasy,2008,https://image.tmdb.org/t/p/w185/2FGxAP0zwgTZjK6Ev22sox1yIKH.jpg,,series,https://yomovies.date/series/supernatural-season-4/
1601,141890,13,The Sopranos – Season 1,"TMDb: 8.3|1999|60,50 min",Crime|Drama,1999,https://image.tmdb.org/t/p/w185/3NsJzafk0Sp7yE9yShzQsybHw4x.jpg,,series,https://yomovies.date/series/the-sopranos-season-1/
1600,141891,13,The Sopranos – Season 2,"TMDb: 8.3|2000|60,50 min",Crime|Drama,2000,https://image.tmdb.org/t/p/w185/wvCOKWM1abB5CfuWKqDYeMRV3lN.jpg,,series,https://yomovies.date/series/the-sopranos-season-2/
1599,141892,13,The Sopranos – Season 3,"TMDb: 8.3|2001|60,50 min",Crime|Drama,2001,https://image.tmdb.org/t/p/w185/zFuz2PgkHDr9Lx5YAEmiWbXKCio.jpg,,series,https://yomovies.date/series/the-sopranos-season-3/
1598,141893,13,The Sopranos – Season 4,"TMDb: 8.3|2004|60,50 min",Crime|Drama,2004,https://image.tmdb.org/t/p/w185/q01fVFY7rQEMMnexa9Urv7NOdKO.jpg,,series,https://yomovies.date/series/the-sopranos-season-4/
1597,141895,21,The Sopranos – Season 6,"TMDb: 8.3|2007|60,50 min",Crime|Drama,2007,https://image.tmdb.org/t/p/w185/b1P9PAUI18mb62N0DtHOd71L3CT.jpg,,series,https://yomovies.date/series/the-sopranos-season-6/
1596,141896,13,House Of Cards – Season 1,TMDb: 8.1|2013|50 min,Crime|Psychological,2013,https://image.tmdb.org/t/p/w185/oUfT2AbMVCYbVA3GIBbPqA6ZpUC.jpg,,series,https://yomovies.date/series/house-of-cards-season-1/
1595,141897,10,Narcos – Season 1,TMDb: 8|2015|57 min,Drama,2015,https://image.tmdb.org/t/p/w185/rTmal9fDbwh5F0waol2hq35U4ah.jpg,,series,https://yomovies.date/series/narcos-season-1/
1594,104635,10,Narcos – Season 2,TMDb: 8|2016|57 min,Biography|Crime|Drama,2016,https://image.tmdb.org/t/p/w185/fshLrkdP1JaRphpN69EMzCsfqg9.jpg,,series,https://yomovies.date/series/narcos-season-2/
1593,104646,10,Narcos – Season 3,TMDb: 8|2017|57 min,Biography|Crime|Drama,2017,https://image.tmdb.org/t/p/w185/phoLqMMhtzqyThMNSodTJp2DZMz.jpg,,series,https://yomovies.date/series/narcos-season-3/
1592,141898,13,House Of Cards – Season 2,TMDb: 8.1|2015|50 min,Crime|Psychological,2015,https://image.tmdb.org/t/p/w185/e5WNFWA1ZLnHxpr9xQdZMhEpvNo.jpg,,series,https://yomovies.date/series/house-of-cards-season-2/
1591,141899,13,House Of Cards – Season 3,TMDb: 8.1|2015|50 min,Crime|Drama,2015,https://image.tmdb.org/t/p/w185/za2XGEr1BWAuZkI0veLEwVxy30S.jpg,,series,https://yomovies.date/series/house-of-cards-season-3/
1590,104687,13,House of Cards – Season 4,TMDb: 8.1|2016|50 min,Crime|Drama,2016,https://image.tmdb.org/t/p/w185/1GeYr0qAYpxIGiIabzu1WqzKgtQ.jpg,,series,https://yomovies.date/series/house-of-cards-season-4/
1589,107669,13,Parenthood – Season 1,TMDb: 7.2|2010|43 min,Comedy|Drama|Family|Romance,2010,https://image.tmdb.org/t/p/w185/9KjKLJrrUI1sU9bNsQaQ5H8kTyY.jpg,,series,https://yomovies.date/series/parenthood-season-1/
1588,107673,22,Parenthood – Season 2,TMDb: 7.2|2011|43 min,Comedy|Drama|Family|Romance,2011,https://image.tmdb.org/t/p/w185/9KjKLJrrUI1sU9bNsQaQ5H8kTyY.jpg,,series,https://yomovies.date/series/parenthood-season-2/
1587,107657,12,Billions – Season 1,TMDb: 7.7|2016|60 min,Drama,2016,https://image.tmdb.org/t/p/w185/3VlVadslWLbOJtp4VQ6VkdAwmpV.jpg,,series,https://yomovies.date/series/billions-season-1/
1586,107658,12,Billions – Season 2,TMDb: 7.7|2017|60 min,Drama,2017,https://image.tmdb.org/t/p/w185/bkz88th6zszPY7xNaDz1Z4lr7MR.jpg,,series,https://yomovies.date/series/billions-season-2/
1585,107660,6,Mr Inbetween – Season 1,TMDb: 7.2|2018|23 min,Comedy|Crime|Drama,2018,https://image.tmdb.org/t/p/w185/1FkONly4j7hxi6Pz5CmuhRN1Ops.jpg,,series,https://yomovies.date/series/mr-inbetween-season-1/
1584,107670,18,Parenthood – Season 3,TMDb: 7.2|2012|43 min,Comedy|Drama|Family|Romance,2012,https://m.media-amazon.com/images/M/MV5BMjAwMjA3Mzg2N15BMl5BanBnXkFtZTgwMDY2Nzg3MjE@._V1_QL50_.jpg,,series,https://yomovies.date/series/parenthood-season-3/
1583,107672,22,Parenthood – Season 5,TMDb: 7.2|2014|43 min,Comedy|Drama|Family|Romance,2014,https://m.media-amazon.com/images/M/MV5BMTQxMjE0NjU5M15BMl5BanBnXkFtZTcwOTcyMzI4Nw@@._V1_QL50_.jpg,,series,https://yomovies.date/series/parenthood-season-5/
1582,107671,15,Parenthood – Season 4,TMDb: 7.2|2013|43 min,Comedy|Drama|Family|Romance,2013,https://m.media-amazon.com/images/M/MV5BMjExNzA1ODMxMV5BMl5BanBnXkFtZTcwNjY4MjQ2OA@@._V1_QL50_.jpg,,series,https://yomovies.date/series/parenthood-season-4/
1581,107674,8,Elite – Season 2,"TMDb: 8.4|2019|50,55 min",Crime|Drama|Mystery|Thriller,2019,https://image.tmdb.org/t/p/w185/ybIOTW950wRQzuX5H5xcqC8qDUo.jpg,,series,https://yomovies.date/series/elite-season-2/
1580,103435,12,Billions – Season 3,TMDb: 7.7|2018|60 min,Drama,2018,https://image.tmdb.org/t/p/w185/mkU1D3lGVqyMFstT9aS2GpHIPRJ.jpg,,series,https://yomovies.date/series/billions-season-3/
1579,107661,11,Mr Inbetween – Season 2,TMDb: 7.2|2019|23 min,Comedy|Crime|Drama,2019,https://image.tmdb.org/t/p/w185/4e1W3K0EK9Nxet61zicOAK2bIqf.jpg,,series,https://yomovies.date/series/mr-inbetween-season-2/
1578,103699,8,Altered Carbon – Season 2,TMDb: 7.9|2020|50 min,Action|Drama|Sci-fi|Sci-Fi & Fantasy|Science Fiction,2020,https://image.tmdb.org/t/p/w185/95IsiH4p5937YXQHaOS2W2dWYOG.jpg,,series,https://yomovies.date/series/altered-carbon-season-2/
1577,107663,11,Deputy – Season 1,TMDb: 6.9|2020|43 min,Crime|Drama|western,2020,https://image.tmdb.org/t/p/w185/dlnbNP169odKEYKCfzBipRrUDdk.jpg,,series,https://yomovies.date/series/deputy-season-1/
1576,107664,10,Everything’s Gonna Be Okay – Season 1,TMDb: 8.4|2020|30 min,Comedy|Drama,2020,https://image.tmdb.org/t/p/w185/xLTsekgk4qI7gYBKruhFFJVlg36.jpg,,series,https://yomovies.date/series/everythings-gonna-be-okay-season-1/
1575,107662,10,City on a Hill – Season 1,TMDb: 7.6|2019|N/A,Crime|Drama|Thriller,2019,https://image.tmdb.org/t/p/w185/gkapQgvgf9kH7VTr0dicsIRLoi.jpg,,series,https://yomovies.date/series/city-on-a-hill-season-1/
1574,107668,13,Parenthood – Season 6,TMDb: 7.2|20102015|43 min,Comedy|Drama|Family|Romance,2010|2015,https://image.tmdb.org/t/p/w185/9KjKLJrrUI1sU9bNsQaQ5H8kTyY.jpg,,series,https://yomovies.date/series/parenthood-season-6/
1573,107667,4,Ghost Adventures: Serial Killer Spirits – Season 1,TMDb: 9.7|2019|N/A,Crime|Drama|Hollywood|Horror|Mystery|Reality|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/xDy4PoVmLKBP3RnRLQssHLWEnOP.jpg,,series,https://yomovies.date/series/ghost-adventures-serial-killer-spirits-season-1/
1572,107659,8,ZeroZeroZero – Season 1,TMDb: 7.1|2020|45 min,Crime|Drama,2020,https://image.tmdb.org/t/p/w185/c0AISx9tx6crOih0KdjQsfAm3Uo.jpg,,series,https://yomovies.date/series/zerozerozero-season-1/
1571,107665,6,Bloom (2019) – Season 1,TMDb: 7.5|2019|53 min,Drama|Mystery|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/z3WXdwV8AyFMiygnuA33aS3NuTO.jpg,,series,https://yomovies.date/series/bloom-2019-season-1/
1570,107666,13,Evil (2019) Season 1,TMDb: 8.3|2019|43 min,Crime|Drama|Horror,2019,https://image.tmdb.org/t/p/w185/nYPQ0FWeixe0FwmSQzRg00g9SVR.jpg,,series,https://yomovies.date/series/evil-2019-season-1/
1569,107675,10,Hunters – Season 1,TMDb: 8.4|2020|60 min,Crime|Drama,2020,https://image.tmdb.org/t/p/w185/vJlr9hIwtQzgIxKQf6ic3dMJKlF.jpg,,series,https://yomovies.date/series/hunters-season-1/
1568,107676,8,Elite – Season 3,"TMDb: 8.4|2020|50,55 min",Crime|Drama|Mystery|Thriller,2020,https://image.tmdb.org/t/p/w185/62fXQdS4ew7Yk5NmOGtnA7dLLsG.jpg,,series,https://yomovies.date/series/elite-season-3/
1567,107677,6,Bloodride – Season 1,TMDb: 7|2020|31 min,Drama|Horror|Sci-Fi & Fantasy,2020,https://image.tmdb.org/t/p/w185/lJByHT5y6szY56CQWGCqBrl8qVk.jpg,,series,https://yomovies.date/series/bloodride-season-1/
1566,107678,3,DAVE – Season 1,TMDb: 9|2020|23 min,Comedy|Drama,2020,https://image.tmdb.org/t/p/w185/aV8n5PeD53Hoqyv6V4nlc3rvNjT.jpg,,series,https://yomovies.date/series/dave-season-1/
1565,108818,6,The Letter for the King – Season 1,TMDb: 6.9|2020|47 min,Action|Action & Adventure|Adventure|Family|Sci-Fi & Fantasy,2020,https://image.tmdb.org/t/p/w185/wn6jlTTA6VCk8PWame0mWT7Frap.jpg,,series,https://yomovies.date/series/the-letter-for-the-king-season-1/
1564,108819,7,"Tiger King: Murder, Mayhem and Madness – Season 1",IMDb: N/A|2020|43 min,Documentary|Drama|Hollywood,2020,https://image.tmdb.org/t/p/w185/aWG1x6OySesW1Sb8UdzrBRqvsVB.jpg,,series,https://yomovies.date/series/tiger-king-murder-mayhem-and-madness-season-1/
1563,108823,15,How To Get Away With Murder – Season 1,TMDb: 7.6|2014|43 min,Crime|Drama|Hollywood|Mystery|Thriller,2014,https://image.tmdb.org/t/p/w185/lub62zywrVzwwdcEVu6FnejIjAI.jpg,,series,https://yomovies.date/series/how-to-get-away-with-murder-season-1/
1562,103801,15,How to Get Away with Murder – Season 2,TMDb: 7.6|2015|43 min,Crime|Drama|Hollywood|Mystery|Thriller,2015,https://image.tmdb.org/t/p/w185/2FWDfMtRXnxxw8GEy3TA9GieoJN.jpg,,series,https://yomovies.date/series/how-to-get-away-with-murder-season-2/
1561,103802,15,How to Get Away With Murder – Season 3,TMDb: 7.6|2016|43 min,Crime|Drama|Hollywood|Mystery|Thriller,2016,https://image.tmdb.org/t/p/w185/snwDLmltAPtbbHD4pVwPdp00nVX.jpg,,series,https://yomovies.date/series/how-to-get-away-with-murder-season-3/
1560,103803,15,How To Get Away With Murder – Season 4,TMDb: 7.6|2017|43 min,Crime|Drama|Hollywood|Mystery|Thriller,2017,https://image.tmdb.org/t/p/w185/tuKy7vWMIu1BH1zGDpRAVBlSyP2.jpg,,series,https://yomovies.date/series/how-to-get-away-with-murder-season-4/
1559,103804,15,How To Get Away With Murder – Season 5,TMDb: 7.6|2018|43 min,Crime|Drama|Hollywood|Mystery|Thriller,2018,https://image.tmdb.org/t/p/w185/hF0W7YUptWS3HzIcXzzDFL56CGp.jpg,,series,https://yomovies.date/series/how-to-get-away-with-murder-season-5/
1558,103752,10,Castlevania – Season 3,TMDb: 7.9|2020|24 min,Action|Action & Adventure|Adventure|Animation|Drama,2020,https://image.tmdb.org/t/p/w185/ubDtIBwdS9b29sBofAkqWz3PqkT.jpg,,series,https://yomovies.date/series/castlevania-season-3/
1557,108817,8,Greenhouse Academy – Season 4,TMDb: 7.8|2020|30 min,Drama|Hollywood,2020,https://image.tmdb.org/t/p/w185/2pmRIz7Dc2cmwZUQiOsStOixyvZ.jpg,,series,https://yomovies.date/series/greenhouse-academy-season-4/
1556,108816,7,The Loudest Voice – Season 1,TMDb: 8.1|2019|50 min,Drama|Hollywood,2019,https://image.tmdb.org/t/p/w185/zEWNNN2JEKylPSUhH1JN3hNiJ92.jpg,,series,https://yomovies.date/series/the-loudest-voice-season-1/
1555,108821,10,The Outsider (2020) – Season 1,TMDb: 7.4|2020|60 min,Crime|Drama|Hollywood|Mystery,2020,https://image.tmdb.org/t/p/w185/aMiPwPQjQI1EZN3xP2V0sSU37dc.jpg,,series,https://yomovies.date/series/the-outsider-2020-season-1/
1554,103710,4,Self Made: Inspired By The Life Of Madam C.J. Walker – Season 1,TMDb: 8|2020|47 min,Drama|Hollywood,2020,https://image.tmdb.org/t/p/w185/9a5GKIk0R7LhnYjDymT9pn2uoTp.jpg,,series,https://yomovies.date/series/self-made-inspired-by-the-life-of-madam-c-j-walker-season-1/
1553,108820,6,Vampires (2020) – Season 1,TMDb: 7.3|2020|40 min,Drama|Fantasy|Hollywood|Horror|Sci-Fi & Fantasy,2020,https://image.tmdb.org/t/p/w185/cpZ6QBAHhWardieS6MgT8nhMnWx.jpg,,series,https://yomovies.date/series/vampires-2020-season-1/
1552,109007,22,S.W.A.T. – Season 1,TMDb: 7.5|2017|42 min,Action|Action & Adventure|Adventure|Crime|Drama,2017,https://image.tmdb.org/t/p/w185/oW61C2vQfAT33324CklzzuEdyxw.jpg,,series,https://yomovies.date/series/s-w-a-t-season-1/
1551,109008,23,S.W.A.T. – Season 2,TMDb: 7.5|2018|42 min,Action|Action & Adventure|Adventure|Crime|Drama|Hollywood,2018,https://image.tmdb.org/t/p/w185/dM1WYFrRtnkOZR1oVtCpBhscoPu.jpg,,series,https://yomovies.date/series/s-w-a-t-season-2/
1550,137618,8,See – Season 1,TMDb: 8|2019|60 min,Action & Adventure|Drama|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/g3JsScc7mQCfc3e5e5rXwu7xVVP.jpg,,series,https://yomovies.date/series/see-season-1/
1549,137344,12,7Seeds – Season 1,TMDb: 7.6|2019|24 min,Action|Adventure|Animation|Drama|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/wIq3km87VeO8N9riziieJYaTbvw.jpg,,series,https://yomovies.date/series/7seeds-season-1/
1548,137347,6,Hitmen – Season 1,IMDb: N/A|2020|30 min,Comedy|Crime|Drama,2020,https://image.tmdb.org/t/p/w185/7ZI2VkK0V45XxpfFhUdt5f2KxH1.jpg,,series,https://yomovies.date/series/hitmen-season-1/
1547,104039,10,All Elite Wrestling: Dynamite – Season 1,TMDb: 8.5|2019|86 min,Drama|Sport,2019,https://image.tmdb.org/t/p/w600_and_h900_bestv2/37Fdm7J3rcXrmfRwu05cjtv5CTi.jpg,,series,https://yomovies.date/series/all-elite-wrestling-dynamite-season-1/
1546,137349,10,Orphan Black – Season 5,"TMDb: 7.7|2017|43,60 min",Action|Drama|Science Fiction,2017,https://image.tmdb.org/t/p/w185/yET48smELUDAszOhHbL9A8RF3N8.jpg,,series,https://yomovies.date/series/orphan-black-season-5/
1545,104035,10,Marvels Agent Carter – Season 2,TMDb: 7.6|20152016|43 min,Action|Adventure|Drama|Science Fiction,2015|2016,https://image.tmdb.org/t/p/w185/wzyUFnOQRdQ4d4q3lbpex5qqImD.jpg,,series,https://yomovies.date/series/marvels-agent-carter-season-2/
1544,104057,18,All Elite Wrestling: Dynamite – Season 2,TMDb: 8.5|2020|86 min,Drama|Sport,2020,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fe6HnOnkVpM7b6wtIAnrHPQwzOw.jpg,,series,https://yomovies.date/series/all-elite-wrestling-dynamite-season-2/
1543,137345,12,7Seeds – Season 2,TMDb: 7.6|2020|24 min,Action|Adventure|Animation|Drama|Sci-Fi & Fantasy,2020,https://image.tmdb.org/t/p/w185/iQMkaPbDKwThXTnpVUAWhtgnQVp.jpg,,series,https://yomovies.date/series/7seeds-season-2/
1542,137342,8,The Sinner – Season 3,TMDb: 7.4|2020|45 min,Crime|Drama|Hollywood|Mystery,2020,https://image.tmdb.org/t/p/w185/fk8CZgFSgzIDNY8IciKmat40CvJ.jpg,,series,https://yomovies.date/series/the-sinner-season-3/
1541,137343,10,Ozark – Season 3,"TMDb: 7.9|2020|80,56 min",Crime|Drama,2020,https://image.tmdb.org/t/p/w185/oy7Peo5iFIt9sNM59lN6csbJeX2.jpg,,series,https://yomovies.date/series/ozark-season-3/
1540,137348,10,Star Trek: Picard – Season 1,TMDb: 7.4|2020|44 min,Action|Action & Adventure|Adventure|Drama|Sci-fi|Sci-Fi & Fantasy|Science Fiction,2020,https://image.tmdb.org/t/p/w185/nIlAKIrLKxOeoEnc0Urb65yNCp.jpg,,series,https://yomovies.date/series/star-trek-picard-season-1/
1539,137346,9,Made in Heaven – Season 1,TMDb: 8.2|2019|N/A,Drama|Romance,2019,https://image.tmdb.org/t/p/w185/7AZw2rwh6EYppveloeRtIweURSg.jpg,,series,https://yomovies.date/series/made-in-heaven-season-1-2/
1538,104076,6,Peaky Blinders – Season 1,"TMDb: 8.6|2013|60,58 min",Crime|Drama,2013,https://image.tmdb.org/t/p/w185/yMvESLkgmtdAseh6LN97Ex92vvI.jpg,,series,https://yomovies.date/series/peaky-blinders-season-1/
1537,104083,6,Peaky Blinders – Season 2,"TMDb: 8.6|2014|60,58 min",Crime|Drama|History,2014,https://image.tmdb.org/t/p/w185/8vp08uElPn5S2jHSVuAjrytJiuH.jpg,,series,https://yomovies.date/series/peaky-blinders-season-2/
1536,104091,6,Peaky Blinders – Season 3,"TMDb: 8.6|2016|60,58 min",Crime|Drama,2016,https://image.tmdb.org/t/p/w185/arlFd2cGgP9kvEnL9FwXlcTm28D.jpg,,series,https://yomovies.date/series/peaky-blinders-season-3/
1535,137826,7,Breaking Bad – Season 1,"TMDb: 8.5|2008|45,47 min",Crime|Drama|Thriller,2008,https://image.tmdb.org/t/p/w185/1BP4xYv9ZG4ZVHkL7ocOziBbSYH.jpg,,series,https://yomovies.date/series/breaking-bad-season-1/
1534,104118,13,Breaking Bad – Season 2,"TMDb: 8.5|2009|45,47 min",Crime|Psychological|Thriller,2009,https://image.tmdb.org/t/p/w185/e3oGYpoTUhOFK0BJfloru5ZmGV.jpg,,series,https://yomovies.date/series/breaking-bad-season-2/
1533,137827,13,Breaking Bad – Season 3,"TMDb: 8.5|2010|45,47 min",Crime|Drama|Psychological,2010,https://image.tmdb.org/t/p/w185/ffP8Q8ew048YofHRnFVM18B2fPG.jpg,,series,https://yomovies.date/series/breaking-bad-season-3/
1532,137828,13,Breaking Bad – Season 4,"TMDb: 8.5|2011|45,47 min",Crime|Drama|Psychological,2011,https://image.tmdb.org/t/p/w185/5ewrnKp4TboU4hTLT5cWO350mHj.jpg,,series,https://yomovies.date/series/breaking-bad-season-4/
1531,137830,22,Supernatural – Season 1,TMDb: 7.6|2005|45 min,Drama|Mystery|Sci-Fi & Fantasy,2005,https://image.tmdb.org/t/p/w185/f4NzMUpOqwzut7jML4IUZcHqkLt.jpg,,series,https://yomovies.date/series/supernatural-season-1/
1530,137831,22,Supernatural – Season 2,TMDb: 7.6|2006|45 min,Drama|Mystery|Sci-Fi & Fantasy,2006,https://image.tmdb.org/t/p/w185/O1xXxsAWiCWrw5eMmGCs1JpFNY.jpg,,series,https://yomovies.date/series/supernatural-season-2/
1529,137825,6,Peaky Blinders – Season 5,"TMDb: 8.6|2019|60,58 min",Crime|Drama,2019,https://m.media-amazon.com/images/M/MV5BMTQxODYzNTQzOV5BMl5BanBnXkFtZTgwMTI2MDYwMDE@._V1_FMjpg_UX600_.jpg,,series,https://yomovies.date/series/peaky-blinders-season-5/
1528,137829,16,Breaking Bad – Season 5,"TMDb: 8.5|2012|45,47 min",Crime|Drama|Psychological,2012,https://image.tmdb.org/t/p/w185/r3z70vunihrAkjILQKWHX0G2xzO.jpg,,series,https://yomovies.date/series/breaking-bad-season-5/
1527,137832,6,Breeders – Season 1,TMDb: 8|2020|25 min,Comedy,2020,https://image.tmdb.org/t/p/w185/ziG5kODFT2iY68AEfd3yDLqlibM.jpg,,series,https://yomovies.date/series/breeders-season-1/
1526,137833,10,Briarpatch – Season 1,TMDb: 8.2|2020|45 min,Crime|Drama|Mystery,2020,https://image.tmdb.org/t/p/w185/3DwOQCVO6p87SlHKFwjwMmVvkcU.jpg,,series,https://yomovies.date/series/briarpatch-season-1/
1525,137835,13,The Brave – Season 1,TMDb: 7|2017|43 min,Action|Drama|Thriller,2017,https://image.tmdb.org/t/p/w185/jC5SzIJP8zk1sRroGM9v7nBx9xp.jpg,,series,https://yomovies.date/series/the-brave-season-1/
1524,141894,13,The Sopranos – Season 5,"TMDb: 8.3|2006|60,50 min",Crime|Drama,2006,https://image.tmdb.org/t/p/w185/p651eYM0Vd0CWDvndbMyaS0lDeD.jpg,,series,https://yomovies.date/series/the-sopranos-season-5/
1523,104702,13,House of Cards – Season 5,TMDb: 8.1|2017|50 min,Crime|Drama,2017,https://image.tmdb.org/t/p/w185/xaYAGAQwpsYhLdX9JKTaGI2zgCE.jpg,,series,https://yomovies.date/series/house-of-cards-season-5/
1522,138145,13,Prison Break – Season 3,TMDb: 7.9|2008|45 min,Action & Adventure|Crime|Drama,2008,https://image.tmdb.org/t/p/w185/j7HFOunuAVpOdiBhXpjwRxIgK5y.jpg,,series,https://yomovies.date/series/prison-break-season-3/
1521,138139,16,The Gifted – Season 2,TMDb: 7.2|2018|45 min,Action & Adventure|Drama|Fantasy|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w185/aeVrFkFnMmWLka60PxVVBMkxmTM.jpg,,series,https://yomovies.date/series/the-gifted-season-2/
